1.07754e-1; 9.17761e-15
1.20706e-1; 9.26627e-15
1.35214e-1; 9.29601e-15
1.51467e-1; 9.29601e-15
1.69672e-1; 9.28113e-15
1.90066e-1; 9.28113e-15
2.12912e-1; 9.29601e-15
2.38503e-1; 9.29601e-15
2.67170e-1; 9.28113e-15
2.99283e-1; 9.28113e-15
3.35255e-1; 9.29601e-15
3.75552e-1; 9.26627e-15
4.20692e-1; 9.28113e-15
4.71257e-1; 9.28113e-15
5.27901e-1; 9.28113e-15
5.91352e-1; 9.26627e-15
6.62431e-1; 9.29601e-15
7.42052e-1; 9.28113e-15
8.31244e-1; 9.28113e-15
9.31156e-1; 9.29601e-15
1.04308e+0; 9.28113e-15
1.16845e+0; 9.28113e-15
1.30890e+0; 9.28113e-15
1.46622e+0; 9.29601e-15
1.64245e+0; 9.29601e-15
1.83987e+0; 9.26627e-15
2.06102e+0; 9.28113e-15
2.30874e+0; 9.28113e-15
2.58624e+0; 9.26627e-15
2.89710e+0; 9.28113e-15
3.24532e+0; 9.29601e-15
3.63540e+0; 9.28113e-15
4.07236e+0; 9.28113e-15
4.56184e+0; 9.29601e-15
5.11015e+0; 9.29601e-15
5.72437e+0; 9.28113e-15
6.41242e+0; 9.28113e-15
7.18317e+0; 9.29601e-15
8.04656e+0; 9.28113e-15
9.01373e+0; 9.28113e-15
1.00971e+1; 9.26627e-15
1.13108e+1; 9.28113e-15
1.26703e+1; 9.26627e-15
1.41932e+1; 9.28113e-15
1.58992e+1; 9.29601e-15
1.78102e+1; 9.28113e-15
1.99509e+1; 9.28113e-15
2.23489e+1; 9.29601e-15
2.50352e+1; 9.28113e-15
2.80443e+1; 9.28113e-15
3.14152e+1; 9.29601e-15
3.51912e+1; 9.29601e-15
3.94210e+1; 9.28113e-15
4.41592e+1; 9.28113e-15
4.94670e+1; 9.28113e-15
5.54128e+1; 9.26627e-15
6.20732e+1; 9.28113e-15
6.95341e+1; 9.28113e-15
7.78919e+1; 9.28113e-15
8.72542e+1; 9.26627e-15
9.47625e+1; 9.17761e-15
